ID,State,YEAR,Asset,Equity,Financial Leverage,Financial Leverage Ratio,Equity Net Income,IR,ROA,latitude,longitude
CB_2009_GU,Guam,2009,1107672,98448,11.25134081,5.25134081,6313,0.024688289,0.555863363,13.48345,-144.7959825
CB_2009_HI,Hawaii,2009,32401492,3935620,8.232881223,2.232881223,68180,0.024688289,0.20522744,20.98874576,-157.2086999
CB_2009_IA,Iowa,2009,58439758,5823954,10.03437836,4.03437836,386735,0.024688289,0.645429049,41.94750209,-93.43162288
CB_2009_ID,Idaho,2009,6379757,750302,8.502918825,2.502918825,-80845,0.024688289,-1.235925997,44.58138512,-114.9426578
CB_2009_IL,Illinois,2009,297158069,25870139,11.48652773,5.48652773,-515399,0.024688289,-0.169160704,40.26787428,-88.95566876
CB_2009_IN,Indiana,2009,56492093,5580691,10.12277745,4.12277745,-101580,0.024688289,-0.175373505,40.1633986,-86.19105122
CB_2009_KS,Kansas,2009,50213178,4911692,10.22319356,4.22319356,92545,0.024688289,0.179754052,38.42146235,-98.08560159
CB_2009_KY,Kentucky,2009,50661672,4970007,10.19348102,4.19348102,237974,0.024688289,0.458134957,37.51944462,-85.49268128
CB_2009_LA,Louisiana,2009,54451521,5541033,9.826962048,3.826962048,384375,0.024688289,0.688475606,31.18916971,-92.05054183
CB_2009_MA,Massachusetts,2009,178707108,17106024,10.44702778,4.44702778,-1579908,0.024688289,-0.862250412,42.1798975,-71.55575236
CB_2009_MD,Maryland,2009,23645733,2345344,10.08198925,4.08198925,-80553,0.024688289,-0.332255652,38.97602171,-76.81425542
CB_2009_ME,Maine,2009,15990920,1963063,8.145902602,2.145902602,746141,0.024688289,4.550832944,44.84531507,-69.25283734
CB_2009_MI,Michigan,2009,50966116,4488048,11.355965,5.355965,-663077,0.024688289,-1.268895522,43.67083025,-84.88541961
CB_2009_MN,Minnesota,2009,56425829,5559465,10.14950701,4.14950701,79914,0.024688289,0.138130111,45.6859403,-94.22007026
CB_2009_MO,Missouri,2009,122530492,11127729,11.01127571,5.01127571,-323820,0.024688289,-0.257752526,38.27735146,-92.32851702
CB_2009_MS,Mississippi,2009,57778537,5947289,9.715104983,3.715104983,236024,0.024688289,0.3984126,32.87465806,-89.54541929
CB_2009_MT,Montana,2009,20780728,2201784,9.438131988,3.438131988,162386,0.024688289,0.762133875,47.0749357,-110.1561223
CB_2009_NC,North Carolina,2009,2219462679,258574159,8.583466684,2.583466684,9517718,0.024688289,0.418242754,35.49967047,-79.10223033
CB_2009_ND,North Dakota,2009,21850491,2180913,10.01896499,4.01896499,134969,0.024688289,0.602443425,47.53318374,-99.87728715
CB_2009_NE,Nebraska,2009,41005674,4136458,9.913233496,3.913233496,392859,0.024688289,0.934407232,41.27923812,-98.79016149
CB_2009_NH,New Hampshire,2009,2568428,270112,9.508751925,3.508751925,-46453,0.024688289,-1.763964375,43.40460397,-71.65968883
CB_2009_NJ,New Jersey,2009,62324992,5822411,10.70432712,4.70432712,342280,0.024688289,0.535627333,40.21945002,-74.63439848
CB_2009_NM,New Mexico,2009,17540908,1560222,11.24257189,5.24257189,-22702,0.024688289,-0.126227938,34.43756761,-105.9641391
CB_2009_NV,Nevada,2009,1194986487,124283712,9.614988704,3.614988704,-2919584,0.024688289,-0.238287587,38.6258707,-116.7215876
CB_2009_NY,New York,2009,484339747,60264633,8.036882047,2.036882047,2466223,0.024688289,0.496621677,42.48277663,-75.35484467
CB_2009_OH,Ohio,2009,2215926735,185207753,11.9645463,5.9645463,8052083,0.024688289,0.354402098,40.39667963,-82.88624562
CB_2009_OK,Oklahoma,2009,65462093,6079859,10.76704131,4.76704131,556825,0.024688289,0.829606752,35.52994365,-97.3002328
CB_2009_OR,Oregon,2009,39901948,3830414,10.41713716,4.41713716,-152330,0.024688289,-0.372335789,44.34036466,-121.8863932
CB_2009_PA,Pennsylvania,2009,127948947,14639381,8.740051714,2.740051714,-465083,0.024688289,-0.3545171,40.69615224,-77.75397076
CB_2009_PR,Puerto Rico,2009,92558697,6785252,13.64115835,7.64115835,-872360,0.024688289,-0.919225261,18.30369498,-66.13640477
CB_2009_RI,Rhode Island,2009,145175930,18889558,7.685512281,1.685512281,66870,0.024688289,0.044924179,41.54868176,-71.49908653
CB_2009_SC,South Carolina,2009,48565847,4390065,11.06267151,5.06267151,-985665,0.024688289,-1.979437562,33.91439857,-80.74432706
CB_2009_SD,South Dakota,2009,744276685,83620450,8.900653907,2.900653907,7870820,0.024688289,1.03140446,44.29870337,-99.72353599
CB_2009_TN,Tennessee,2009,83283831,9343946,8.913132739,2.913132739,-475336,0.024688289,-0.556651588,35.81548238,-86.44272393
CB_2009_TX,Texas,2009,316443913,33536540,9.435794897,3.435794897,1406147,0.024688289,0.433388534,31.48480704,-98.13369455
CB_2009_UT,Utah,2009,270861807,35306245,7.671781777,1.671781777,-1443437,0.024688289,-0.519748807,39.2540654,-111.5735908
CB_2009_VA,Virginia,2009,392683793,50713920,7.743116545,1.743116545,767636,0.024688289,0.190658335,37.51845036,-78.43496725
CB_2009_VI,Virgin Islands Of The U.S.,2009,191995,23410,8.201409654,2.201409654,1753,0.024688289,0.890503101,18.09237106,-64.84341306
CB_2009_VT,Vermont,2009,3727487,320537,11.62888216,5.62888216,29987,0.024688289,0.784621711,44.07502047,-72.75660342
CB_2009_WA,Washington,2009,51238225,3912788,13.09506802,7.09506802,-1799392,0.024688289,-3.425114922,47.46824247,-120.9704813
CB_2009_WI,Wisconsin,2009,132201429,13290982,9.94670138,3.94670138,-715255,0.024688289,-0.527677033,44.34315651,-89.70765832
CB_2009_WV,West Virginia,2009,24482937,2442056,10.02554282,4.02554282,186895,0.024688289,0.744522123,38.67690177,-80.83515037
CB_2009_WY,Wyoming,2009,6609832,675719,9.781924143,3.781924143,67359,0.024688289,0.993913636,42.86022637,-107.6590035
CB_2008_AK,Alaska,2008,31009104,2172254,14.27508201,8.27508201,639937,0.030824113,2.000094906,61.33431076,-152.6871729
CB_2008_AL,Alabama,2008,266206463,31970309,8.326677825,2.326677825,-6588605,0.030824113,-2.398708514,32.63330898,-86.76992225
CB_2008_AR,Arkansas,2008,50154785,5247027,9.558705339,3.558705339,404590,0.030824113,0.781817472,35.0732061,-92.236676
CB_2008_AS,American Samoa,2008,136294,16629,8.196163329,2.196163329,754,0.030824113,0.536163454,14.24371639,-169.9348184
CB_2008_AZ,Arizona,2008,15654080,1932887,8.098807639,2.098807639,-528902,0.030824113,-3.274539703,34.0003639,-111.4947231
CB_2008_CA,California,2008,408004443,46281311,8.815749472,2.815749472,-796888,0.030824113,-0.189293192,36.98096231,-120.0946519
CB_2008_CO,Colorado,2008,49846689,4528880,11.00640534,5.00640534,23154,0.030824113,0.045018634,39.19933508,-105.6264691
CB_2008_CT,Connecticut,2008,24759327,2328798,10.63180533,4.63180533,-253645,0.030824113,-0.9928647,41.55935152,-72.70859702
CB_2008_DC,District Of Columbia,2008,1385112,134451,10.30198362,4.30198362,2063,0.030824113,0.144350049,38.86872333,-77.00747583
CB_2008_DE,Delaware,2008,437185020,90058034,4.854481056,-1.145518944,5928107,0.030824113,1.314175485,39.24735872,-75.54971961
CB_2008_FL,Florida,2008,116358616,11851622,9.817948632,3.817948632,-1207036,0.030824113,-1.005366191,28.19851121,-81.99087212
CB_2008_GA,Georgia,2008,293283028,30610659,9.581075272,3.581075272,55579,0.030824113,0.0183665,32.6948752,-83.45712495
CB_2008_GU,Guam,2008,1003324,97716,10.26775554,4.26775554,6577,0.030824113,0.635315193,13.48345,-144.7959825
CB_2008_HI,Hawaii,2008,30384627,3943119,7.705734217,1.705734217,280634,0.030824113,0.895135905,20.98874576,-157.2086999
CB_2008_IA,Iowa,2008,56207451,5400502,10.40781968,4.40781968,438948,0.030824113,0.756870859,41.94750209,-93.43162288
CB_2008_ID,Idaho,2008,6448123,764064,8.439244618,2.439244618,25472,0.030824113,0.382853246,44.58138512,-114.9426578
CB_2008_IL,Illinois,2008,332563066,26466663,12.56535688,6.56535688,178673,0.030824113,0.052069992,40.26787428,-88.95566876
CB_2008_IN,Indiana,2008,58668140,5583087,10.50819018,4.50819018,-57261,0.030824113,-0.094593046,40.1633986,-86.19105122
CB_2008_KS,Kansas,2008,50745402,4986483,10.1765918,4.1765918,366831,0.030824113,0.700602903,38.42146235,-98.08560159
CB_2008_KY,Kentucky,2008,48166909,4786241,10.06361965,4.06361965,355968,0.030824113,0.716250241,37.51944462,-85.49268128
CB_2008_LA,Louisiana,2008,48917938,4926426,9.929701167,3.929701167,417274,0.030824113,0.826714934,31.18916971,-92.05054183
CB_2008_MA,Massachusetts,2008,194957919,15674317,12.43804875,6.43804875,1904665,0.030824113,0.94684812,42.1798975,-71.55575236
CB_2008_MD,Maryland,2008,28132671,2760521,10.19107299,4.19107299,-76138,0.030824113,-0.262296864,38.97602171,-76.81425542
CB_2008_ME,Maine,2008,27623413,2305605,11.98098243,5.98098243,86533,0.030824113,0.303603675,44.84531507,-69.25283734
CB_2008_MI,Michigan,2008,108048931,11468507,9.421359816,3.421359816,-2128731,0.030824113,-1.909426345,43.67083025,-84.88541961
CB_2008_MN,Minnesota,2008,72265116,7117837,10.15267925,4.15267925,466257,0.030824113,0.625315597,45.6859403,-94.22007026
CB_2008_MO,Missouri,2008,116219444,11082140,10.48709401,4.48709401,294836,0.030824113,0.245869307,38.27735146,-92.32851702
CB_2008_MS,Mississippi,2008,56325487,5816545,9.683667366,3.683667366,472513,0.030824113,0.813039052,32.87465806,-89.54541929
CB_2008_MT,Montana,2008,18739820,1860852,10.07055908,4.07055908,229974,0.030824113,1.189367109,47.0749357,-110.1561223
CB_2008_NC,North Carolina,2008,2340434538,212383769,11.0198371,5.0198371,5570877,0.030824113,0.230690479,35.49967047,-79.10223033
CB_2008_ND,North Dakota,2008,20599677,2051610,10.04073727,4.04073727,217261,0.030824113,1.022171961,47.53318374,-99.87728715
CB_2008_NE,Nebraska,2008,40438142,3723019,10.86165341,4.86165341,380518,0.030824113,0.911982727,41.27923812,-98.79016149
CB_2008_NH,New Hampshire,2008,2294113,283567,8.090197378,2.090197378,-10356,0.030824113,-0.437501792,43.40460397,-71.65968883
CB_2008_NJ,New Jersey,2008,55641052,4959483,11.21912344,5.21912344,112877,0.030824113,0.196613225,40.21945002,-74.63439848
CB_2008_NM,New Mexico,2008,17238774,1464508,11.77103437,5.77103437,-145129,0.030824113,-0.815925351,34.43756761,-105.9641391
CB_2008_NV,Nevada,2008,1255564690,88764075,14.1449645,8.1449645,-6241811,0.030824113,-0.481808127,38.6258707,-116.7215876
CB_2008_NY,New York,2008,590640470,52680230,11.21180507,5.21180507,1172752,0.030824113,0.192435672,42.48277663,-75.35484467
CB_2008_OH,Ohio,2008,2432916334,189111249,12.86500061,6.86500061,12901162,0.030824113,0.513930337,40.39667963,-82.88624562
CB_2008_OK,Oklahoma,2008,64534365,5737295,11.24822151,5.24822151,640556,0.030824113,0.961985803,35.52994365,-97.3002328
CB_2008_OR,Oregon,2008,34636047,4249266,8.151065855,2.151065855,11370,0.030824113,0.031815206,44.34036466,-121.8863932
CB_2008_PA,Pennsylvania,2008,257113711,23834664,10.78738559,4.78738559,1456429,0.030824113,0.548992841,40.69615224,-77.75397076
CB_2008_PR,Puerto Rico,2008,99236515,6977410,14.22254318,8.22254318,71399,0.030824113,0.069730572,18.30369498,-66.13640477
CB_2008_RI,Rhode Island,2008,169778903,18719282,9.069733711,3.069733711,-123489,0.030824113,-0.070493188,41.54868176,-71.49908653
CB_2008_SC,South Carolina,2008,48280899,4858787,9.936821474,3.936821474,-446381,0.030824113,-0.896051462,33.91439857,-80.74432706
CB_2008_SD,South Dakota,2008,651472694,60974259,10.68438887,4.68438887,3536463,0.030824113,0.526108722,44.29870337,-99.72353599
CB_2008_TN,Tennessee,2008,92845450,11451697,8.107571306,2.107571306,-279139,0.030824113,-0.291381848,35.81548238,-86.44272393
CB_2008_TX,Texas,2008,273427822,28410368,9.624226691,3.624226691,2088685,0.030824113,0.740342779,31.48480704,-98.13369455
CB_2008_UT,Utah,2008,298734514,27758893,10.76175891,4.76175891,-3277597,0.030824113,-1.063341472,39.2540654,-111.5735908
CB_2008_VA,Virginia,2008,391405618,42716388,9.162891254,3.162891254,-1194843,0.030824113,-0.295860093,37.51845036,-78.43496725
CB_2008_VI,Virgin Islands Of The U.S.,2008,162666,23493,6.924019921,0.924019921,2516,0.030824113,1.499051142,18.09237106,-64.84341306
CB_2008_VT,Vermont,2008,3514858,304386,11.54737077,5.54737077,28669,0.030824113,0.790509986,44.07502047,-72.75660342
CB_2008_WA,Washington,2008,55566720,5175261,10.73698892,4.73698892,-903082,0.030824113,-1.575124999,47.46824247,-120.9704813
CB_2008_WI,Wisconsin,2008,136816257,12687212,10.78379214,4.78379214,-1522024,0.030824113,-1.078167896,44.34315651,-89.70765832
CB_2008_WV,West Virginia,2008,24170590,2412914,10.0171784,4.0171784,212587,0.030824113,0.852416901,38.67690177,-80.83515037
CB_2008_WY,Wyoming,2008,6189065,577619,10.71478778,4.71478778,58494,0.030824113,0.915986087,42.86022637,-107.6590035
CB_2007_AK,Alaska,2007,3954234,617165,6.407093727,0.407093727,56921,0.052234058,1.364304317,61.33431076,-152.6871729
CB_2007_AL,Alabama,2007,242934637,36557712,6.645236359,0.645236359,1905692,0.052234058,0.743471575,32.63330898,-86.76992225
CB_2007_AR,Arkansas,2007,49028384,4900633,10.00450023,4.00450023,360119,0.052234058,0.696144754,35.0732061,-92.236676
CB_2007_AS,American Samoa,2007,118208,15902,7.433530374,1.433530374,1642,0.052234058,1.316519758,14.24371639,-169.9348184
CB_2007_AZ,Arizona,2007,18496998,2201360,8.402532071,2.402532071,20488,0.052234058,0.104978271,34.0003639,-111.4947231
CB_2007_CA,California,2007,377169872,45284318,8.328929057,2.328929057,2666019,0.052234058,0.669926788,36.98096231,-120.0946519
CB_2007_CO,Colorado,2007,47745891,4610136,10.35672071,4.35672071,377940,0.052234058,0.75021882,39.19933508,-105.6264691
CB_2007_CT,Connecticut,2007,24424463,2653772,9.20367801,3.20367801,188821,0.052234058,0.732700297,41.55935152,-72.70859702
CB_2007_DC,District Of Columbia,2007,1522477,160252,9.500517934,3.500517934,9690,0.052234058,0.603217781,38.86872333,-77.00747583
CB_2007_DE,Delaware,2007,485131482,83180878,5.832247671,-0.167752329,7219839,0.052234058,1.410487211,39.24735872,-75.54971961
CB_2007_FL,Florida,2007,112921133,12451293,9.069028654,3.069028654,554914,0.052234058,0.465748594,28.19851121,-81.99087212
CB_2007_GA,Georgia,2007,279655431,31667624,8.830957163,2.830957163,2932434,0.052234058,0.993816234,32.6948752,-83.45712495
CB_2007_GU,Guam,2007,986652,95497,10.33175911,4.33175911,10146,0.052234058,0.974612451,13.48345,-144.7959825
CB_2007_HI,Hawaii,2007,30078289,4071159,7.388139102,1.388139102,416123,0.052234058,1.311202266,20.98874576,-157.2086999
CB_2007_IA,Iowa,2007,52695805,5128427,10.27523742,4.27523742,535882,0.052234058,0.963816206,41.94750209,-93.43162288
CB_2007_ID,Idaho,2007,5997409,696004,8.616917432,2.616917432,78265,0.052234058,1.236815789,44.58138512,-114.9426578
CB_2007_IL,Illinois,2007,351043919,40425670,8.683688335,2.683688335,2554528,0.052234058,0.689684254,40.26787428,-88.95566876
CB_2007_IN,Indiana,2007,60230152,6144608,9.802114634,3.802114634,442871,0.052234058,0.696890239,40.1633986,-86.19105122
CB_2007_KS,Kansas,2007,50563930,5086421,9.940964383,3.940964383,629476,0.052234058,1.179884384,38.42146235,-98.08560159
CB_2007_KY,Kentucky,2007,45499516,4682462,9.717006993,3.717006993,440890,0.052234058,0.918384552,37.51944462,-85.49268128
CB_2007_LA,Louisiana,2007,44157985,4310122,10.24518215,4.24518215,550504,0.052234058,1.181550612,31.18916971,-92.05054183
CB_2007_MA,Massachusetts,2007,169170644,16286115,10.38741554,4.38741554,1543603,0.052234058,0.864792092,42.1798975,-71.55575236
CB_2007_MD,Maryland,2007,29725994,2941970,10.10411187,4.10411187,213913,0.052234058,0.682027507,38.97602171,-76.81425542
CB_2007_ME,Maine,2007,70140001,11005181,6.373361874,0.373361874,414253,0.052234058,0.559758881,44.84531507,-69.25283734
CB_2007_MI,Michigan,2007,143817489,17570820,8.185018627,2.185018627,895876,0.052234058,0.590387697,43.67083025,-84.88541961
CB_2007_MN,Minnesota,2007,99517643,8221294,12.10486366,6.10486366,1235321,0.052234058,1.176469956,45.6859403,-94.22007026
CB_2007_MO,Missouri,2007,106052923,10590592,10.01388053,4.01388053,1061708,0.052234058,0.948819376,38.27735146,-92.32851702
CB_2007_MS,Mississippi,2007,53605650,5467369,9.804651927,3.804651927,604452,0.052234058,1.068691489,32.87465806,-89.54541929
CB_2007_MT,Montana,2007,17269521,1772713,9.741859511,3.741859511,276959,0.052234058,1.519974453,47.0749357,-110.1561223
CB_2007_NC,North Carolina,2007,2176257295,203889749,10.67369647,4.67369647,18082262,0.052234058,0.787487404,35.49967047,-79.10223033
CB_2007_ND,North Dakota,2007,19137543,1896313,10.0919748,4.0919748,247203,0.052234058,1.224245892,47.53318374,-99.87728715
CB_2007_NE,Nebraska,2007,37144572,3591357,10.34276793,4.34276793,376108,0.052234058,0.959662027,41.27923812,-98.79016149
CB_2007_NH,New Hampshire,2007,3853157,624096,6.173981246,0.173981246,25433,0.052234058,0.625578745,43.40460397,-71.65968883
CB_2007_NJ,New Jersey,2007,58470653,5730886,10.20272485,4.20272485,509147,0.052234058,0.825289545,40.21945002,-74.63439848
CB_2007_NM,New Mexico,2007,16551684,1694325,9.768895578,3.768895578,216712,0.052234058,1.240914536,34.43756761,-105.9641391
CB_2007_NV,Nevada,2007,1280702953,106728090,11.99968024,5.99968024,3799055,0.052234058,0.281143643,38.6258707,-116.7215876
CB_2007_NY,New York,2007,338988940,40498817,8.370341781,2.370341781,2847927,0.052234058,0.79624079,42.48277663,-75.35484467
CB_2007_OH,Ohio,2007,1953856149,164196785,11.89947872,5.89947872,17360358,0.052234058,0.842106828,40.39667963,-82.88624562
CB_2007_OK,Oklahoma,2007,59366896,5400130,10.99360497,4.99360497,731267,0.052234058,1.167435058,35.52994365,-97.3002328
CB_2007_OR,Oregon,2007,37048167,4107328,9.020016663,3.020016663,291635,0.052234058,0.746060447,44.34036466,-121.8863932
CB_2007_PA,Pennsylvania,2007,307516076,30468672,10.09286115,4.09286115,2043830,0.052234058,0.629909333,40.69615224,-77.75397076
CB_2007_PR,Puerto Rico,2007,100697141,7139113,14.1049933,8.1049933,214133,0.052234058,0.201542926,18.30369498,-66.13640477
CB_2007_RI,Rhode Island,2007,168716466,20104659,8.391908861,2.391908861,1234734,0.052234058,0.693612698,41.54868176,-71.49908653
CB_2007_SC,South Carolina,2007,45749244,4887175,9.361081606,3.361081606,406940,0.052234058,0.843038788,33.91439857,-80.74432706
CB_2007_SD,South Dakota,2007,570047124,56377774,10.11120311,4.11120311,8942996,0.052234058,1.48687129,44.29870337,-99.72353599
CB_2007_TN,Tennessee,2007,88806942,8905052,9.972647212,3.972647212,294632,0.052234058,0.314437327,35.81548238,-86.44272393
CB_2007_TX,Texas,2007,261543682,29865287,8.757447467,2.757447467,3096991,0.052234058,1.12226859,31.48480704,-98.13369455
CB_2007_UT,Utah,2007,282551238,26253287,10.76250901,4.76250901,4348704,0.052234058,1.458692438,39.2540654,-111.5735908
CB_2007_VA,Virginia,2007,181336232,30048327,6.034819576,0.034819576,2106466,0.052234058,1.10095854,37.51845036,-78.43496725
CB_2007_VI,Virgin Islands Of The U.S.,2007,194444,21769,8.932151224,2.932151224,-1967,0.052234058,-0.958762218,18.09237106,-64.84341306
CB_2007_VT,Vermont,2007,6653614,576722,11.53695195,5.53695195,81802,0.052234058,1.165218625,44.07502047,-72.75660342
CB_2007_WA,Washington,2007,52326380,5774078,9.06229185,3.06229185,586902,0.052234058,1.063031164,47.46824247,-120.9704813
CB_2007_WI,Wisconsin,2007,131202532,13103172,10.01303593,4.01303593,1224273,0.052234058,0.884376418,44.34315651,-89.70765832
CB_2007_WV,West Virginia,2007,22111775,2131979,10.3714788,4.3714788,249155,0.052234058,1.067940603,38.67690177,-80.83515037
CB_2007_WY,Wyoming,2007,7335867,680674,10.77735744,4.77735744,121937,0.052234058,1.575379374,42.86022637,-107.6590035
CB_2006_AK,Alaska,2006,3836448,579962,6.614998914,0.614998914,62313,0.047864477,1.54649355,61.33431076,-152.6871729
CB_2006_AL,Alabama,2006,228248052,30228179,7.550836986,1.550836986,2487474,0.047864477,1.037648444,32.63330898,-86.76992225
CB_2006_AR,Arkansas,2006,46462984,4634009,10.02652002,4.02652002,521693,0.047864477,1.069071323,35.0732061,-92.236676
CB_2006_AS,American Samoa,2006,115503,14260,8.099789621,2.099789621,1929,0.047864477,1.590148676,14.24371639,-169.9348184
CB_2006_AZ,Arizona,2006,17962584,1921624,9.347605983,3.347605983,208696,0.047864477,1.106226561,34.0003639,-111.4947231
CB_2006_CA,California,2006,350267417,41912079,8.357194999,2.357194999,4237945,0.047864477,1.15200495,36.98096231,-120.0946519
CB_2006_CO,Colorado,2006,43933775,4349910,10.09992735,4.09992735,541268,0.047864477,1.1730394,39.19933508,-105.6264691
CB_2006_CT,Connecticut,2006,22035805,2829747,7.787199704,1.787199704,176827,0.047864477,0.764044101,41.55935152,-72.70859702
CB_2006_DC,District Of Columbia,2006,997997,111746,8.9309416,2.9309416,6531,0.047864477,0.623087755,38.86872333,-77.00747583
CB_2006_DE,Delaware,2006,452692726,83494603,5.42182021,-0.57817979,9928058,0.047864477,2.088139738,39.24735872,-75.54971961
CB_2006_FL,Florida,2006,113035503,12053764,9.377610429,3.377610429,1262086,0.047864477,1.063096888,28.19851121,-81.99087212
CB_2006_GA,Georgia,2006,276268291,29734008,9.291323625,3.291323625,3471230,0.047864477,1.196330343,32.6948752,-83.45712495
CB_2006_GU,Guam,2006,923357,90582,10.19360359,4.19360359,11516,0.047864477,1.187492236,13.48345,-144.7959825
CB_2006_HI,Hawaii,2006,29365326,3909130,7.51198502,1.51198502,478755,0.047864477,1.552305745,20.98874576,-157.2086999
CB_2006_IA,Iowa,2006,50578598,4920727,10.27868402,4.27868402,534576,0.047864477,1.006332361,41.94750209,-93.43162288
CB_2006_ID,Idaho,2006,5354258,599101,8.937154169,2.937154169,73237,0.047864477,1.302356915,44.58138512,-114.9426578
CB_2006_IL,Illinois,2006,338792776,30634976,11.05901882,5.05901882,3776352,0.047864477,1.06129739,40.26787428,-88.95566876
CB_2006_IN,Indiana,2006,60133435,5932687,10.13595273,4.13595273,525522,0.047864477,0.832096428,40.1633986,-86.19105122
CB_2006_KS,Kansas,2006,47037559,4647458,10.12113697,4.12113697,616539,0.047864477,1.247999888,38.42146235,-98.08560159
CB_2006_KY,Kentucky,2006,42958788,4403945,9.75461501,3.75461501,468937,0.047864477,1.039348633,37.51944462,-85.49268128
CB_2006_LA,Louisiana,2006,71173035,9433742,7.544517859,1.544517859,785330,0.047864477,1.050595342,31.18916971,-92.05054183
CB_2006_MA,Massachusetts,2006,178581386,15071346,11.84906683,5.84906683,2150853,0.047864477,1.146762041,42.1798975,-71.55575236
CB_2006_MD,Maryland,2006,44148052,4827196,9.145692862,3.145692862,538775,0.047864477,1.161969313,38.97602171,-76.81425542
CB_2006_ME,Maine,2006,46130474,9395124,4.910044189,-1.089955811,458834,0.047864477,0.947035902,44.84531507,-69.25283734
CB_2006_MI,Michigan,2006,209933292,23684905,8.863590207,2.863590207,2195318,0.047864477,0.995668783,43.67083025,-84.88541961
CB_2006_MN,Minnesota,2006,76029025,6598434,11.52228317,5.52228317,989834,0.047864477,1.239600421,45.6859403,-94.22007026
CB_2006_MO,Missouri,2006,99412735,9758314,10.18749089,4.18749089,1151434,0.047864477,1.102797558,38.27735146,-92.32851702
CB_2006_MS,Mississippi,2006,49822437,4952552,10.05995232,4.05995232,621645,0.047864477,1.18799947,32.87465806,-89.54541929
CB_2006_MT,Montana,2006,16748270,1699531,9.854642251,3.854642251,265229,0.047864477,1.507821123,47.0749357,-110.1561223
CB_2006_NC,North Carolina,2006,1905752176,184454877,10.33180693,4.33180693,23889321,0.047864477,1.193537724,35.49967047,-79.10223033
CB_2006_ND,North Dakota,2006,17251807,1696111,10.17139032,4.17139032,250684,0.047864477,1.38353705,47.53318374,-99.87728715
CB_2006_NE,Nebraska,2006,34984767,3385828,10.3327065,4.3327065,403470,0.047864477,1.09807254,41.27923812,-98.79016149
CB_2006_NH,New Hampshire,2006,3855569,537778,7.169443525,1.169443525,37758,0.047864477,0.932436512,43.40460397,-71.65968883
CB_2006_NJ,New Jersey,2006,60096813,5856513,10.26153498,4.26153498,600643,0.047864477,0.951620408,40.21945002,-74.63439848
CB_2006_NM,New Mexico,2006,14732900,1439757,10.23290736,4.23290736,195463,0.047864477,1.263208641,34.43756761,-105.9641391
CB_2006_NV,Nevada,2006,1069111247,81813521,13.06765965,7.06765965,10786292,0.047864477,0.960612079,38.6258707,-116.7215876
CB_2006_NY,New York,2006,394090513,55566790,7.09219505,1.09219505,4815928,0.047864477,1.163543901,42.48277663,-75.35484467
CB_2006_OH,Ohio,2006,1821269106,157180607,11.58711078,5.58711078,19689204,0.047864477,1.029325677,40.39667963,-82.88624562
